C:\dataset\IMG\center_2019_11_10_23_56_55_044.jpg, C:\dataset\IMG\left_2019_11_10_23_56_55_044.jpg, C:\dataset\IMG\right_2019_11_10_23_56_55_044.jpg, -0.0453675, 1, 0, 2.516287
C:\dataset\IMG\center_2019_11_10_23_56_55_148.jpg, C:\dataset\IMG\left_2019_11_10_23_56_55_148.jpg, C:\dataset\IMG\right_2019_11_10_23_56_55_148.jpg, -0.2437947, 1, 0, 3.67827
C:\dataset\IMG\center_2019_11_10_23_56_55_261.jpg, C:\dataset\IMG\left_2019_11_10_23_56_55_261.jpg, C:\dataset\IMG\right_2019_11_10_23_56_55_261.jpg, 0, 1, 0, 4.844631
C:\dataset\IMG\center_2019_11_10_23_56_55_396.jpg, C:\dataset\IMG\left_2019_11_10_23_56_55_396.jpg, C:\dataset\IMG\right_2019_11_10_23_56_55_396.jpg, 0, 1, 0, 6.461945
C:\dataset\IMG\center_2019_11_10_23_56_55_495.jpg, C:\dataset\IMG\left_2019_11_10_23_56_55_495.jpg, C:\dataset\IMG\right_2019_11_10_23_56_55_495.jpg, 0, 1, 0, 7.603827
C:\dataset\IMG\center_2019_11_10_23_56_55_603.jpg, C:\dataset\IMG\left_2019_11_10_23_56_55_603.jpg, C:\dataset\IMG\right_2019_11_10_23_56_55_603.jpg, -0.1060185, 1, 0, 8.956657
C:\dataset\IMG\center_2019_11_10_23_56_55_710.jpg, C:\dataset\IMG\left_2019_11_10_23_56_55_710.jpg, C:\dataset\IMG\right_2019_11_10_23_56_55_710.jpg, 0, 1, 0, 10.0738
C:\dataset\IMG\center_2019_11_10_23_56_55_841.jpg, C:\dataset\IMG\left_2019_11_10_23_56_55_841.jpg, C:\dataset\IMG\right_2019_11_10_23_56_55_841.jpg, 0, 1, 0, 11.40036
C:\dataset\IMG\center_2019_11_10_23_56_55_945.jpg, C:\dataset\IMG\left_2019_11_10_23_56_55_945.jpg, C:\dataset\IMG\right_2019_11_10_23_56_55_945.jpg, 0, 1, 0, 12.69509
C:\dataset\IMG\center_2019_11_10_23_56_56_046.jpg, C:\dataset\IMG\left_2019_11_10_23_56_56_046.jpg, C:\dataset\IMG\right_2019_11_10_23_56_56_046.jpg, -0.3044865, 1, 0, 13.84678
C:\dataset\IMG\center_2019_11_10_23_56_56_151.jpg, C:\dataset\IMG\left_2019_11_10_23_56_56_151.jpg, C:\dataset\IMG\right_2019_11_10_23_56_56_151.jpg, -0.4346508, 1, 0, 14.67834
C:\dataset\IMG\center_2019_11_10_23_56_56_330.jpg, C:\dataset\IMG\left_2019_11_10_23_56_56_330.jpg, C:\dataset\IMG\right_2019_11_10_23_56_56_330.jpg, -0.9434571, 1, 0, 16.21484
C:\dataset\IMG\center_2019_11_10_23_56_56_432.jpg, C:\dataset\IMG\left_2019_11_10_23_56_56_432.jpg, C:\dataset\IMG\right_2019_11_10_23_56_56_432.jpg, -0.651519, 1, 0, 17.08497
C:\dataset\IMG\center_2019_11_10_23_56_56_535.jpg, C:\dataset\IMG\left_2019_11_10_23_56_56_535.jpg, C:\dataset\IMG\right_2019_11_10_23_56_56_535.jpg, -0.3419022, 1, 0, 18.33796
C:\dataset\IMG\center_2019_11_10_23_56_56_644.jpg, C:\dataset\IMG\left_2019_11_10_23_56_56_644.jpg, C:\dataset\IMG\right_2019_11_10_23_56_56_644.jpg, 0, 1, 0, 19.52384
C:\dataset\IMG\center_2019_11_10_23_56_56_748.jpg, C:\dataset\IMG\left_2019_11_10_23_56_56_748.jpg, C:\dataset\IMG\right_2019_11_10_23_56_56_748.jpg, 0, 1, 0, 20.4226
C:\dataset\IMG\center_2019_11_10_23_56_56_882.jpg, C:\dataset\IMG\left_2019_11_10_23_56_56_882.jpg, C:\dataset\IMG\right_2019_11_10_23_56_56_882.jpg, 0, 1, 0, 21.64428
C:\dataset\IMG\center_2019_11_10_23_56_56_991.jpg, C:\dataset\IMG\left_2019_11_10_23_56_56_991.jpg, C:\dataset\IMG\right_2019_11_10_23_56_56_991.jpg, 0, 1, 0, 22.84772
C:\dataset\IMG\center_2019_11_10_23_56_57_093.jpg, C:\dataset\IMG\left_2019_11_10_23_56_57_093.jpg, C:\dataset\IMG\right_2019_11_10_23_56_57_093.jpg, 0, 1, 0, 23.84041
C:\dataset\IMG\center_2019_11_10_23_56_57_251.jpg, C:\dataset\IMG\left_2019_11_10_23_56_57_251.jpg, C:\dataset\IMG\right_2019_11_10_23_56_57_251.jpg, 0, 1, 0, 25.38219
C:\dataset\IMG\center_2019_11_10_23_56_57_348.jpg, C:\dataset\IMG\left_2019_11_10_23_56_57_348.jpg, C:\dataset\IMG\right_2019_11_10_23_56_57_348.jpg, 0, 1, 0, 26.33469
C:\dataset\IMG\center_2019_11_10_23_56_57_449.jpg, C:\dataset\IMG\left_2019_11_10_23_56_57_449.jpg, C:\dataset\IMG\right_2019_11_10_23_56_57_449.jpg, 0, 1, 0, 27.27837
C:\dataset\IMG\center_2019_11_10_23_56_57_579.jpg, C:\dataset\IMG\left_2019_11_10_23_56_57_579.jpg, C:\dataset\IMG\right_2019_11_10_23_56_57_579.jpg, 0, 1, 0, 28.39798
C:\dataset\IMG\center_2019_11_10_23_56_57_678.jpg, C:\dataset\IMG\left_2019_11_10_23_56_57_678.jpg, C:\dataset\IMG\right_2019_11_10_23_56_57_678.jpg, -0.3107427, 1, 0, 29.20498
C:\dataset\IMG\center_2019_11_10_23_56_57_780.jpg, C:\dataset\IMG\left_2019_11_10_23_56_57_780.jpg, C:\dataset\IMG\right_2019_11_10_23_56_57_780.jpg, -0.5777478, 1, 0, 29.92445
C:\dataset\IMG\center_2019_11_10_23_56_57_931.jpg, C:\dataset\IMG\left_2019_11_10_23_56_57_931.jpg, C:\dataset\IMG\right_2019_11_10_23_56_57_931.jpg, -0.1014712, 1, 0, 30.19213
C:\dataset\IMG\center_2019_11_10_23_56_58_032.jpg, C:\dataset\IMG\left_2019_11_10_23_56_58_032.jpg, C:\dataset\IMG\right_2019_11_10_23_56_58_032.jpg, 0, 1, 0, 30.18936
C:\dataset\IMG\center_2019_11_10_23_56_58_138.jpg, C:\dataset\IMG\left_2019_11_10_23_56_58_138.jpg, C:\dataset\IMG\right_2019_11_10_23_56_58_138.jpg, 0, 1, 0, 30.19019
C:\dataset\IMG\center_2019_11_10_23_56_58_239.jpg, C:\dataset\IMG\left_2019_11_10_23_56_58_239.jpg, C:\dataset\IMG\right_2019_11_10_23_56_58_239.jpg, 0, 1, 0, 30.1906
C:\dataset\IMG\center_2019_11_10_23_56_58_348.jpg, C:\dataset\IMG\left_2019_11_10_23_56_58_348.jpg, C:\dataset\IMG\right_2019_11_10_23_56_58_348.jpg, 0, 1, 0, 30.19011
C:\dataset\IMG\center_2019_11_10_23_56_58_463.jpg, C:\dataset\IMG\left_2019_11_10_23_56_58_463.jpg, C:\dataset\IMG\right_2019_11_10_23_56_58_463.jpg, 0, 1, 0, 30.18841
C:\dataset\IMG\center_2019_11_10_23_56_58_563.jpg, C:\dataset\IMG\left_2019_11_10_23_56_58_563.jpg, C:\dataset\IMG\right_2019_11_10_23_56_58_563.jpg, 0, 1, 0, 30.19042
C:\dataset\IMG\center_2019_11_10_23_56_58_667.jpg, C:\dataset\IMG\left_2019_11_10_23_56_58_667.jpg, C:\dataset\IMG\right_2019_11_10_23_56_58_667.jpg, 0, 1, 0, 30.18871
C:\dataset\IMG\center_2019_11_10_23_56_58_769.jpg, C:\dataset\IMG\left_2019_11_10_23_56_58_769.jpg, C:\dataset\IMG\right_2019_11_10_23_56_58_769.jpg, 0, 1, 0, 30.19061
C:\dataset\IMG\center_2019_11_10_23_56_58_879.jpg, C:\dataset\IMG\left_2019_11_10_23_56_58_879.jpg, C:\dataset\IMG\right_2019_11_10_23_56_58_879.jpg, -0.2991519, 1, 0, 30.17241
C:\dataset\IMG\center_2019_11_10_23_56_58_985.jpg, C:\dataset\IMG\left_2019_11_10_23_56_58_985.jpg, C:\dataset\IMG\right_2019_11_10_23_56_58_985.jpg, -0.3205074, 1, 0, 30.18564
C:\dataset\IMG\center_2019_11_10_23_56_59_100.jpg, C:\dataset\IMG\left_2019_11_10_23_56_59_100.jpg, C:\dataset\IMG\right_2019_11_10_23_56_59_100.jpg, 0, 1, 0, 30.18823
C:\dataset\IMG\center_2019_11_10_23_56_59_199.jpg, C:\dataset\IMG\left_2019_11_10_23_56_59_199.jpg, C:\dataset\IMG\right_2019_11_10_23_56_59_199.jpg, 0, 1, 0, 30.18968
C:\dataset\IMG\center_2019_11_10_23_56_59_305.jpg, C:\dataset\IMG\left_2019_11_10_23_56_59_305.jpg, C:\dataset\IMG\right_2019_11_10_23_56_59_305.jpg, 0, 0.6835582, 0, 30.11958
C:\dataset\IMG\center_2019_11_10_23_56_59_413.jpg, C:\dataset\IMG\left_2019_11_10_23_56_59_413.jpg, C:\dataset\IMG\right_2019_11_10_23_56_59_413.jpg, 0, 0.3586006, 0, 30.04221
C:\dataset\IMG\center_2019_11_10_23_56_59_516.jpg, C:\dataset\IMG\left_2019_11_10_23_56_59_516.jpg, C:\dataset\IMG\right_2019_11_10_23_56_59_516.jpg, 0, 0.08822563, 0, 29.87571
C:\dataset\IMG\center_2019_11_10_23_56_59_624.jpg, C:\dataset\IMG\left_2019_11_10_23_56_59_624.jpg, C:\dataset\IMG\right_2019_11_10_23_56_59_624.jpg, 0, 0, 0, 29.52911
C:\dataset\IMG\center_2019_11_10_23_56_59_730.jpg, C:\dataset\IMG\left_2019_11_10_23_56_59_730.jpg, C:\dataset\IMG\right_2019_11_10_23_56_59_730.jpg, 0, 0.0283275, 0, 29.23266
C:\dataset\IMG\center_2019_11_10_23_56_59_838.jpg, C:\dataset\IMG\left_2019_11_10_23_56_59_838.jpg, C:\dataset\IMG\right_2019_11_10_23_56_59_838.jpg, -0.2893236, 0.3176511, 0, 29.13218
C:\dataset\IMG\center_2019_11_10_23_56_59_943.jpg, C:\dataset\IMG\left_2019_11_10_23_56_59_943.jpg, C:\dataset\IMG\right_2019_11_10_23_56_59_943.jpg, -0.01083509, 0.6651624, 0, 29.56059
C:\dataset\IMG\center_2019_11_10_23_57_00_043.jpg, C:\dataset\IMG\left_2019_11_10_23_57_00_043.jpg, C:\dataset\IMG\right_2019_11_10_23_57_00_043.jpg, 0, 0.9659919, 0, 30.17558
C:\dataset\IMG\center_2019_11_10_23_57_00_144.jpg, C:\dataset\IMG\left_2019_11_10_23_57_00_144.jpg, C:\dataset\IMG\right_2019_11_10_23_57_00_144.jpg, 0, 1, 0, 30.19022
C:\dataset\IMG\center_2019_11_10_23_57_00_247.jpg, C:\dataset\IMG\left_2019_11_10_23_57_00_247.jpg, C:\dataset\IMG\right_2019_11_10_23_57_00_247.jpg, 0, 0.6919284, 0, 30.12612
C:\dataset\IMG\center_2019_11_10_23_57_00_355.jpg, C:\dataset\IMG\left_2019_11_10_23_57_00_355.jpg, C:\dataset\IMG\right_2019_11_10_23_57_00_355.jpg, 0, 0.5511225, 0, 30.04992
C:\dataset\IMG\center_2019_11_10_23_57_00_458.jpg, C:\dataset\IMG\left_2019_11_10_23_57_00_458.jpg, C:\dataset\IMG\right_2019_11_10_23_57_00_458.jpg, 0, 0.8204244, 0, 30.1301
C:\dataset\IMG\center_2019_11_10_23_57_00_567.jpg, C:\dataset\IMG\left_2019_11_10_23_57_00_567.jpg, C:\dataset\IMG\right_2019_11_10_23_57_00_567.jpg, -0.3256158, 1, 0, 30.16697
C:\dataset\IMG\center_2019_11_10_23_57_00_670.jpg, C:\dataset\IMG\left_2019_11_10_23_57_00_670.jpg, C:\dataset\IMG\right_2019_11_10_23_57_00_670.jpg, -0.01621646, 0.6906007, 0, 30.1293
C:\dataset\IMG\center_2019_11_10_23_57_00_780.jpg, C:\dataset\IMG\left_2019_11_10_23_57_00_780.jpg, C:\dataset\IMG\right_2019_11_10_23_57_00_780.jpg, -0.3097056, 0.9840898, 0, 30.15859
C:\dataset\IMG\center_2019_11_10_23_57_00_881.jpg, C:\dataset\IMG\left_2019_11_10_23_57_00_881.jpg, C:\dataset\IMG\right_2019_11_10_23_57_00_881.jpg, -0.07408676, 1, 0, 30.19127
C:\dataset\IMG\center_2019_11_10_23_57_00_983.jpg, C:\dataset\IMG\left_2019_11_10_23_57_00_983.jpg, C:\dataset\IMG\right_2019_11_10_23_57_00_983.jpg, 0, 0.9044374, 0, 30.17344
C:\dataset\IMG\center_2019_11_10_23_57_01_093.jpg, C:\dataset\IMG\left_2019_11_10_23_57_01_093.jpg, C:\dataset\IMG\right_2019_11_10_23_57_01_093.jpg, 0, 0.572377, 0, 30.09303
C:\dataset\IMG\center_2019_11_10_23_57_01_199.jpg, C:\dataset\IMG\left_2019_11_10_23_57_01_199.jpg, C:\dataset\IMG\right_2019_11_10_23_57_01_199.jpg, -0.0561786, 0.2890207, 0, 30.0231
C:\dataset\IMG\center_2019_11_10_23_57_01_299.jpg, C:\dataset\IMG\left_2019_11_10_23_57_01_299.jpg, C:\dataset\IMG\right_2019_11_10_23_57_01_299.jpg, 0, 0, 0, 29.79573
C:\dataset\IMG\center_2019_11_10_23_57_01_404.jpg, C:\dataset\IMG\left_2019_11_10_23_57_01_404.jpg, C:\dataset\IMG\right_2019_11_10_23_57_01_404.jpg, 0, 0, 0, 29.43376
C:\dataset\IMG\center_2019_11_10_23_57_01_506.jpg, C:\dataset\IMG\left_2019_11_10_23_57_01_506.jpg, C:\dataset\IMG\right_2019_11_10_23_57_01_506.jpg, 0, 0.3055329, 0, 29.37373
C:\dataset\IMG\center_2019_11_10_23_57_01_611.jpg, C:\dataset\IMG\left_2019_11_10_23_57_01_611.jpg, C:\dataset\IMG\right_2019_11_10_23_57_01_611.jpg, -0.3124107, 0.6179436, 0, 29.60257
C:\dataset\IMG\center_2019_11_10_23_57_01_718.jpg, C:\dataset\IMG\left_2019_11_10_23_57_01_718.jpg, C:\dataset\IMG\right_2019_11_10_23_57_01_718.jpg, -0.6098955, 0.9154284, 0, 30.01307
